TIME,GEO,SEX,AGE,UNIT,Value
2007,Denmark,Males,84 years,Year,5.7
2007,Denmark,Males,85 years or over,Year,5.3
2007,Denmark,Females,Less than 1 year,Year,80.6
2007,Denmark,Females,1 year,Year,79.9
2007,Denmark,Females,2 years,Year,78.9
2007,Denmark,Females,3 years,Year,77.9
2007,Denmark,Females,4 years,Year,76.9
2007,Denmark,Females,5 years,Year,75.9
2007,Denmark,Females,6 years,Year,74.9
2007,Denmark,Females,7 years,Year,73.9
2007,Denmark,Females,8 years,Year,72.9
2007,Denmark,Females,9 years,Year,71.9
2007,Denmark,Females,10 years,Year,70.9
2007,Denmark,Females,11 years,Year,70
2007,Denmark,Females,12 years,Year,69
2007,Denmark,Females,13 years,Year,68
2007,Denmark,Females,14 years,Year,67
2007,Denmark,Females,15 years,Year,66
2007,Denmark,Females,16 years,Year,65
2007,Denmark,Females,17 years,Year,64
2007,Denmark,Females,18 years,Year,63
2007,Denmark,Females,19 years,Year,62
2007,Denmark,Females,20 years,Year,61
2007,Denmark,Females,21 years,Year,60.1
2007,Denmark,Females,22 years,Year,59.1
2007,Denmark,Females,23 years,Year,58.1
2007,Denmark,Females,24 years,Year,57.1
2007,Denmark,Females,25 years,Year,56.1
2007,Denmark,Females,26 years,Year,55.1
2007,Denmark,Females,27 years,Year,54.1
2007,Denmark,Females,28 years,Year,53.2
2007,Denmark,Females,29 years,Year,52.2
2007,Denmark,Females,30 years,Year,51.2
2007,Denmark,Females,31 years,Year,50.2
2007,Denmark,Females,32 years,Year,49.2
2007,Denmark,Females,33 years,Year,48.2
2007,Denmark,Females,34 years,Year,47.3
2007,Denmark,Females,35 years,Year,46.3
2007,Denmark,Females,36 years,Year,45.3
2007,Denmark,Females,37 years,Year,44.3
2007,Denmark,Females,38 years,Year,43.4
2007,Denmark,Females,39 years,Year,42.4
2007,Denmark,Females,40 years,Year,41.4
2007,Denmark,Females,41 years,Year,40.4
2007,Denmark,Females,42 years,Year,39.5
2007,Denmark,Females,43 years,Year,38.5
2007,Denmark,Females,44 years,Year,37.6
2007,Denmark,Females,45 years,Year,36.6
2007,Denmark,Females,46 years,Year,35.7
2007,Denmark,Females,47 years,Year,34.8
2007,Denmark,Females,48 years,Year,33.9
2007,Denmark,Females,49 years,Year,32.9
2007,Denmark,Females,50 years,Year,32
2007,Denmark,Females,51 years,Year,31.1
2007,Denmark,Females,52 years,Year,30.2
2007,Denmark,Females,53 years,Year,29.3
2007,Denmark,Females,54 years,Year,28.5
2007,Denmark,Females,55 years,Year,27.6
2007,Denmark,Females,56 years,Year,26.7
2007,Denmark,Females,57 years,Year,25.8
2007,Denmark,Females,58 years,Year,25
2007,Denmark,Females,59 years,Year,24.1
2007,Denmark,Females,60 years,Year,23.3
2007,Denmark,Females,61 years,Year,22.4
2007,Denmark,Females,62 years,Year,21.6
2007,Denmark,Females,63 years,Year,20.8
2007,Denmark,Females,64 years,Year,20
2007,Denmark,Females,65 years,Year,19.2
2007,Denmark,Females,66 years,Year,18.4
2007,Denmark,Females,67 years,Year,17.6
2007,Denmark,Females,68 years,Year,16.8
2007,Denmark,Females,69 years,Year,16.1
2007,Denmark,Females,70 years,Year,15.3
2007,Denmark,Females,71 years,Year,14.6
2007,Denmark,Females,72 years,Year,13.9
2007,Denmark,Females,73 years,Year,13.2
2007,Denmark,Females,74 years,Year,12.6
2007,Denmark,Females,75 years,Year,11.9
2007,Denmark,Females,76 years,Year,11.2
2007,Denmark,Females,77 years,Year,10.6
2007,Denmark,Females,78 years,Year,10
2007,Denmark,Females,79 years,Year,9.4
2007,Denmark,Females,80 years,Year,8.9
2007,Denmark,Females,81 years,Year,8.3
2007,Denmark,Females,82 years,Year,7.8
2007,Denmark,Females,83 years,Year,7.3
2007,Denmark,Females,84 years,Year,6.8
2007,Denmark,Females,85 years or over,Year,6.4
2007,Germany (until 1990 former territory of the FRG),Males,Less than 1 year,Year,77.4
2007,Germany (until 1990 former territory of the FRG),Males,1 year,Year,76.7
2007,Germany (until 1990 former territory of the FRG),Males,2 years,Year,75.8
2007,Germany (until 1990 former territory of the FRG),Males,3 years,Year,74.8
2007,Germany (until 1990 former territory of the FRG),Males,4 years,Year,73.8
2007,Germany (until 1990 former territory of the FRG),Males,5 years,Year,72.8
2007,Germany (until 1990 former territory of the FRG),Males,6 years,Year,71.8
2007,Germany (until 1990 former territory of the FRG),Males,7 years,Year,70.8
2007,Germany (until 1990 former territory of the FRG),Males,8 years,Year,69.8
2007,Germany (until 1990 former territory of the FRG),Males,9 years,Year,68.8
2007,Germany (until 1990 former territory of the FRG),Males,10 years,Year,67.8
2007,Germany (until 1990 former territory of the FRG),Males,11 years,Year,66.9
2007,Germany (until 1990 former territory of the FRG),Males,12 years,Year,65.9
2007,Germany (until 1990 former territory of the FRG),Males,13 years,Year,64.9
2007,Germany (until 1990 former territory of the FRG),Males,14 years,Year,63.9
2007,Germany (until 1990 former territory of the FRG),Males,15 years,Year,62.9
2007,Germany (until 1990 former territory of the FRG),Males,16 years,Year,61.9
2007,Germany (until 1990 former territory of the FRG),Males,17 years,Year,60.9
2007,Germany (until 1990 former territory of the FRG),Males,18 years,Year,59.9
2007,Germany (until 1990 former territory of the FRG),Males,19 years,Year,59
2007,Germany (until 1990 former territory of the FRG),Males,20 years,Year,58
2007,Germany (until 1990 former territory of the FRG),Males,21 years,Year,57
2007,Germany (until 1990 former territory of the FRG),Males,22 years,Year,56.1
2007,Germany (until 1990 former territory of the FRG),Males,23 years,Year,55.1
2007,Germany (until 1990 former territory of the FRG),Males,24 years,Year,54.1
2007,Germany (until 1990 former territory of the FRG),Males,25 years,Year,53.2
2007,Germany (until 1990 former territory of the FRG),Males,26 years,Year,52.2
2007,Germany (until 1990 former territory of the FRG),Males,27 years,Year,51.2
2007,Germany (until 1990 former territory of the FRG),Males,28 years,Year,50.3
2007,Germany (until 1990 former territory of the FRG),Males,29 years,Year,49.3
2007,Germany (until 1990 former territory of the FRG),Males,30 years,Year,48.3
2007,Germany (until 1990 former territory of the FRG),Males,31 years,Year,47.4
2007,Germany (until 1990 former territory of the FRG),Males,32 years,Year,46.4
2007,Germany (until 1990 former territory of the FRG),Males,33 years,Year,45.4
2007,Germany (until 1990 former territory of the FRG),Males,34 years,Year,44.5
2007,Germany (until 1990 former territory of the FRG),Males,35 years,Year,43.5
2007,Germany (until 1990 former territory of the FRG),Males,36 years,Year,42.5
2007,Germany (until 1990 former territory of the FRG),Males,37 years,Year,41.6
2007,Germany (until 1990 former territory of the FRG),Males,38 years,Year,40.6
2007,Germany (until 1990 former territory of the FRG),Males,39 years,Year,39.7
2007,Germany (until 1990 former territory of the FRG),Males,40 years,Year,38.7
2007,Germany (until 1990 former territory of the FRG),Males,41 years,Year,37.8
2007,Germany (until 1990 former territory of the FRG),Males,42 years,Year,36.8
2007,Germany (until 1990 former territory of the FRG),Males,43 years,Year,35.9
2007,Germany (until 1990 former territory of the FRG),Males,44 years,Year,35
2007,Germany (until 1990 former territory of the FRG),Males,45 years,Year,34
2007,Germany (until 1990 former territory of the FRG),Males,46 years,Year,33.1
2007,Germany (until 1990 former territory of the FRG),Males,47 years,Year,32.2
2007,Germany (until 1990 former territory of the FRG),Males,48 years,Year,31.3
2007,Germany (until 1990 former territory of the FRG),Males,49 years,Year,30.4
2007,Germany (until 1990 former territory of the FRG),Males,50 years,Year,29.5
2007,Germany (until 1990 former territory of the FRG),Males,51 years,Year,28.7
2007,Germany (until 1990 former territory of the FRG),Males,52 years,Year,27.8
2007,Germany (until 1990 former territory of the FRG),Males,53 years,Year,27
2007,Germany (until 1990 former territory of the FRG),Males,54 years,Year,26.1
2007,Germany (until 1990 former territory of the FRG),Males,55 years,Year,25.3
2007,Germany (until 1990 former territory of the FRG),Males,56 years,Year,24.5
2007,Germany (until 1990 former territory of the FRG),Males,57 years,Year,23.6
2007,Germany (until 1990 former territory of the FRG),Males,58 years,Year,22.8
2007,Germany (until 1990 former territory of the FRG),Males,59 years,Year,22
2007,Germany (until 1990 former territory of the FRG),Males,60 years,Year,21.2
2007,Germany (until 1990 former territory of the FRG),Males,61 years,Year,20.4
2007,Germany (until 1990 former territory of the FRG),Males,62 years,Year,19.7
2007,Germany (until 1990 former territory of the FRG),Males,63 years,Year,18.9
2007,Germany (until 1990 former territory of the FRG),Males,64 years,Year,18.2
2007,Germany (until 1990 former territory of the FRG),Males,65 years,Year,17.4
2007,Germany (until 1990 former territory of the FRG),Males,66 years,Year,16.7
2007,Germany (until 1990 former territory of the FRG),Males,67 years,Year,16
2007,Germany (until 1990 former territory of the FRG),Males,68 years,Year,15.3
2007,Germany (until 1990 former territory of the FRG),Males,69 years,Year,14.6
2007,Germany (until 1990 former territory of the FRG),Males,70 years,Year,13.9
2007,Germany (until 1990 former territory of the FRG),Males,71 years,Year,13.2
2007,Germany (until 1990 former territory of the FRG),Males,72 years,Year,12.6
2007,Germany (until 1990 former territory of the FRG),Males,73 years,Year,11.9
2007,Germany (until 1990 former territory of the FRG),Males,74 years,Year,11.3
2007,Germany (until 1990 former territory of the FRG),Males,75 years,Year,10.7
2007,Germany (until 1990 former territory of the FRG),Males,76 years,Year,10.2
2007,Germany (until 1990 former territory of the FRG),Males,77 years,Year,9.6
2007,Germany (until 1990 former territory of the FRG),Males,78 years,Year,9.1
2007,Germany (until 1990 former territory of the FRG),Males,79 years,Year,8.6
2007,Germany (until 1990 former territory of the FRG),Males,80 years,Year,8.2
2007,Germany (until 1990 former territory of the FRG),Males,81 years,Year,7.7
2007,Germany (until 1990 former territory of the FRG),Males,82 years,Year,7.3
2007,Germany (until 1990 former territory of the FRG),Males,83 years,Year,6.9
2007,Germany (until 1990 former territory of the FRG),Males,84 years,Year,6.6
2007,Germany (until 1990 former territory of the FRG),Males,85 years or over,Year,6.2
2007,Germany (until 1990 former territory of the FRG),Females,Less than 1 year,Year,82.7
2007,Germany (until 1990 former territory of the FRG),Females,1 year,Year,82
2007,Germany (until 1990 former territory of the FRG),Females,2 years,Year,81
2007,Germany (until 1990 former territory of the FRG),Females,3 years,Year,80
2007,Germany (until 1990 former territory of the FRG),Females,4 years,Year,79
2007,Germany (until 1990 former territory of the FRG),Females,5 years,Year,78
2007,Germany (until 1990 former territory of the FRG),Females,6 years,Year,77
2007,Germany (until 1990 former territory of the FRG),Females,7 years,Year,76
2007,Germany (until 1990 former territory of the FRG),Females,8 years,Year,75
2007,Germany (until 1990 former territory of the FRG),Females,9 years,Year,74
2007,Germany (until 1990 former territory of the FRG),Females,10 years,Year,73
2007,Germany (until 1990 former territory of the FRG),Females,11 years,Year,72
2007,Germany (until 1990 former territory of the FRG),Females,12 years,Year,71.1
2007,Germany (until 1990 former territory of the FRG),Females,13 years,Year,70.1
2007,Germany (until 1990 former territory of the FRG),Females,14 years,Year,69.1
2007,Germany (until 1990 former territory of the FRG),Females,15 years,Year,68.1
2007,Germany (until 1990 former territory of the FRG),Females,16 years,Year,67.1
2007,Germany (until 1990 former territory of the FRG),Females,17 years,Year,66.1
2007,Germany (until 1990 former territory of the FRG),Females,18 years,Year,65.1
2007,Germany (until 1990 former territory of the FRG),Females,19 years,Year,64.1
2007,Germany (until 1990 former territory of the FRG),Females,20 years,Year,63.1
2007,Germany (until 1990 former territory of the FRG),Females,21 years,Year,62.1
2007,Germany (until 1990 former territory of the FRG),Females,22 years,Year,61.2
2007,Germany (until 1990 former territory of the FRG),Females,23 years,Year,60.2
2007,Germany (until 1990 former territory of the FRG),Females,24 years,Year,59.2
2007,Germany (until 1990 former territory of the FRG),Females,25 years,Year,58.2
2007,Germany (until 1990 former territory of the FRG),Females,26 years,Year,57.2
2007,Germany (until 1990 former territory of the FRG),Females,27 years,Year,56.2
2007,Germany (until 1990 former territory of the FRG),Females,28 years,Year,55.2
2007,Germany (until 1990 former territory of the FRG),Females,29 years,Year,54.3
2007,Germany (until 1990 former territory of the FRG),Females,30 years,Year,53.3
2007,Germany (until 1990 former territory of the FRG),Females,31 years,Year,52.3
2007,Germany (until 1990 former territory of the FRG),Females,32 years,Year,51.3
2007,Germany (until 1990 former territory of the FRG),Females,33 years,Year,50.3
2007,Germany (until 1990 former territory of the FRG),Females,34 years,Year,49.3
2007,Germany (until 1990 former territory of the FRG),Females,35 years,Year,48.4
2007,Germany (until 1990 former territory of the FRG),Females,36 years,Year,47.4
2007,Germany (until 1990 former territory of the FRG),Females,37 years,Year,46.4
2007,Germany (until 1990 former territory of the FRG),Females,38 years,Year,45.4
2007,Germany (until 1990 former territory of the FRG),Females,39 years,Year,44.5
2007,Germany (until 1990 former territory of the FRG),Females,40 years,Year,43.5
2007,Germany (until 1990 former territory of the FRG),Females,41 years,Year,42.5
2007,Germany (until 1990 former territory of the FRG),Females,42 years,Year,41.6
2007,Germany (until 1990 former territory of the FRG),Females,43 years,Year,40.6
2007,Germany (until 1990 former territory of the FRG),Females,44 years,Year,39.6
2007,Germany (until 1990 former territory of the FRG),Females,45 years,Year,38.7
2007,Germany (until 1990 former territory of the FRG),Females,46 years,Year,37.7
2007,Germany (until 1990 former territory of the FRG),Females,47 years,Year,36.8
2007,Germany (until 1990 former territory of the FRG),Females,48 years,Year,35.9
2007,Germany (until 1990 former territory of the FRG),Females,49 years,Year,34.9
2007,Germany (until 1990 former territory of the FRG),Females,50 years,Year,34
2007,Germany (until 1990 former territory of the FRG),Females,51 years,Year,33.1
2007,Germany (until 1990 former territory of the FRG),Females,52 years,Year,32.2
2007,Germany (until 1990 former territory of the FRG),Females,53 years,Year,31.2
2007,Germany (until 1990 former territory of the FRG),Females,54 years,Year,30.3
2007,Germany (until 1990 former territory of the FRG),Females,55 years,Year,29.4
2007,Germany (until 1990 former territory of the FRG),Females,56 years,Year,28.5
2007,Germany (until 1990 former territory of the FRG),Females,57 years,Year,27.7
2007,Germany (until 1990 former territory of the FRG),Females,58 years,Year,26.8
2007,Germany (until 1990 former territory of the FRG),Females,59 years,Year,25.9
2007,Germany (until 1990 former territory of the FRG),Females,60 years,Year,25
2007,Germany (until 1990 former territory of the FRG),Females,61 years,Year,24.1
2007,Germany (until 1990 former territory of the FRG),Females,62 years,Year,23.3
2007,Germany (until 1990 former territory of the FRG),Females,63 years,Year,22.4
2007,Germany (until 1990 former territory of the FRG),Females,64 years,Year,21.6
2007,Germany (until 1990 former territory of the FRG),Females,65 years,Year,20.7
2007,Germany (until 1990 former territory of the FRG),Females,66 years,Year,19.9
2007,Germany (until 1990 former territory of the FRG),Females,67 years,Year,19
2007,Germany (until 1990 former territory of the FRG),Females,68 years,Year,18.2
2007,Germany (until 1990 former territory of the FRG),Females,69 years,Year,17.4
2007,Germany (until 1990 former territory of the FRG),Females,70 years,Year,16.6
2007,Germany (until 1990 former territory of the FRG),Females,71 years,Year,15.7
2007,Germany (until 1990 former territory of the FRG),Females,72 years,Year,15
2007,Germany (until 1990 former territory of the FRG),Females,73 years,Year,14.2
2007,Germany (until 1990 former territory of the FRG),Females,74 years,Year,13.4
2007,Germany (until 1990 former territory of the FRG),Females,75 years,Year,12.7
2007,Germany (until 1990 former territory of the FRG),Females,76 years,Year,12
2007,Germany (until 1990 former territory of the FRG),Females,77 years,Year,11.3
2007,Germany (until 1990 former territory of the FRG),Females,78 years,Year,10.6
2007,Germany (until 1990 former territory of the FRG),Females,79 years,Year,10
2007,Germany (until 1990 former territory of the FRG),Females,80 years,Year,9.3
2007,Germany (until 1990 former territory of the FRG),Females,81 years,Year,8.7
2007,Germany (until 1990 former territory of the FRG),Females,82 years,Year,8.2
2007,Germany (until 1990 former territory of the FRG),Females,83 years,Year,7.6
2007,Germany (until 1990 former territory of the FRG),Females,84 years,Year,7.1
2007,Germany (until 1990 former territory of the FRG),Females,85 years or over,Year,6.6
2007,Estonia,Males,Less than 1 year,Year,67.5
2007,Estonia,Males,1 year,Year,66.8
2007,Estonia,Males,2 years,Year,65.9
2007,Estonia,Males,3 years,Year,64.9
2007,Estonia,Males,4 years,Year,63.9
2007,Estonia,Males,5 years,Year,62.9
2007,Estonia,Males,6 years,Year,62
2007,Estonia,Males,7 years,Year,61
2007,Estonia,Males,8 years,Year,60
2007,Estonia,Males,9 years,Year,59
2007,Estonia,Males,10 years,Year,58
2007,Estonia,Males,11 years,Year,57
2007,Estonia,Males,12 years,Year,56
2007,Estonia,Males,13 years,Year,55.1
2007,Estonia,Males,14 years,Year,54.1
2007,Estonia,Males,15 years,Year,53.1
2007,Estonia,Males,16 years,Year,52.1
2007,Estonia,Males,17 years,Year,51.1
2007,Estonia,Males,18 years,Year,50.2
2007,Estonia,Males,19 years,Year,49.2
2007,Estonia,Males,20 years,Year,48.3
2007,Estonia,Males,21 years,Year,47.4
2007,Estonia,Males,22 years,Year,46.5
2007,Estonia,Males,23 years,Year,45.6
2007,Estonia,Males,24 years,Year,44.7
2007,Estonia,Males,25 years,Year,43.9
2007,Estonia,Males,26 years,Year,43
2007,Estonia,Males,27 years,Year,42.1
2007,Estonia,Males,28 years,Year,41.3
2007,Estonia,Males,29 years,Year,40.4
2007,Estonia,Males,30 years,Year,39.6
2007,Estonia,Males,31 years,Year,38.7
2007,Estonia,Males,32 years,Year,37.7
2007,Estonia,Males,33 years,Year,36.8
2007,Estonia,Males,34 years,Year,35.9
2007,Estonia,Males,35 years,Year,35
2007,Estonia,Males,36 years,Year,34.2
2007,Estonia,Males,37 years,Year,33.3
2007,Estonia,Males,38 years,Year,32.4
2007,Estonia,Males,39 years,Year,31.5
2007,Estonia,Males,40 years,Year,30.6
2007,Estonia,Males,41 years,Year,29.8
2007,Estonia,Males,42 years,Year,28.9
2007,Estonia,Males,43 years,Year,28.1
2007,Estonia,Males,44 years,Year,27.2
2007,Estonia,Males,45 years,Year,26.5
2007,Estonia,Males,46 years,Year,25.7
2007,Estonia,Males,47 years,Year,24.9
2007,Estonia,Males,48 years,Year,24.1
2007,Estonia,Males,49 years,Year,23.4
2007,Estonia,Males,50 years,Year,22.7
2007,Estonia,Males,51 years,Year,21.9
2007,Estonia,Males,52 years,Year,21.2
2007,Estonia,Males,53 years,Year,20.5
2007,Estonia,Males,54 years,Year,19.8
2007,Estonia,Males,55 years,Year,19.2
2007,Estonia,Males,56 years,Year,18.6
2007,Estonia,Males,57 years,Year,18
2007,Estonia,Males,58 years,Year,17.3
2007,Estonia,Males,59 years,Year,16.7
2007,Estonia,Males,60 years,Year,16.1
2007,Estonia,Males,61 years,Year,15.5
2007,Estonia,Males,62 years,Year,14.9
2007,Estonia,Males,63 years,Year,14.3
2007,Estonia,Males,64 years,Year,13.8
2007,Estonia,Males,65 years,Year,13.2
2007,Estonia,Males,66 years,Year,12.8
2007,Estonia,Males,67 years,Year,12.2
2007,Estonia,Males,68 years,Year,11.7
2007,Estonia,Males,69 years,Year,11.2
2007,Estonia,Males,70 years,Year,10.8
2007,Estonia,Males,71 years,Year,10.2
2007,Estonia,Males,72 years,Year,9.7
2007,Estonia,Males,73 years,Year,9.3
2007,Estonia,Males,74 years,Year,8.9
2007,Estonia,Males,75 years,Year,8.4
2007,Estonia,Males,76 years,Year,8.1
2007,Estonia,Males,77 years,Year,7.6
2007,Estonia,Males,78 years,Year,7.2
2007,Estonia,Males,79 years,Year,6.8
2007,Estonia,Males,80 years,Year,6.5
2007,Estonia,Males,81 years,Year,6.2
2007,Estonia,Males,82 years,Year,5.8
2007,Estonia,Males,83 years,Year,5.4
2007,Estonia,Males,84 years,Year,5.1
2007,Estonia,Males,85 years or over,Year,4.8
